YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME,PAVG,MOIST,TW,DAYS
2019,RLD,KS,RILEY,DYNA-GRO,M69GB38,2871,131,Dryland,106,13,63,63
2019,RLD,KS,RILEY,DEKALB,DKS47-07,2863,138,Dryland,112,14,61,61
2019,RLD,KS,RILEY,DEKALB,DKS33-07,2862,94,Dryland,76,12,60,60
2019,RLD,KS,RILEY,GOLDEN ACRES,3960B,2703,114,Dryland,93,12,61,61
2019,RLD,KS,RILEY,DYNA-GRO,M60GB31,2690,122,Dryland,99,12,61,61
2019,RLD,KS,RILEY,DEKALB,DKS45-23,2686,144,Dryland,117,13,62,62
2019,RLD,KS,RILEY,DEKALB,DKS38-16,2685,120,Dryland,97,13,62,62
2019,RLD,KS,RILEY,ALTA,AG1203,2624,111,Dryland,90,13,60,60
2019,RLD,KS,RILEY,DEKALB,DKS54-07,2956,153,Dryland,124,14,63,63
2019,RLD,KS,RILEY,GOLDEN ACRES,2730B,2875,109,Dryland,89,12,60,60
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18100,3000,106,Dryland,91,11,59,67
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18099,2999,105,Dryland,91,12,61,67
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18094,2998,123,Dryland,106,9,58,68
2019,GRI,KS,GREELEY,DYNA-GRO,M71GR04,2581,64,Irrigated,66,64,53,88
2019,GRI,KS,GREELEY,DEKALB,DKS53-53,2620,134,Irrigated,139,134,56,79
2019,GRI,KS,GREELEY,ALTA,AG1203,2624,78,Irrigated,80,78,56,79
2019,GRI,KS,GREELEY,S&W SEED,CHR2042,2680,115,Irrigated,119,115,57,76
2019,GRI,KS,GREELEY,DEKALB,DKS38-16,2685,105,Irrigated,108,105,60,67
2019,GRI,KS,GREELEY,DEKALB,DKS45-23,2686,142,Irrigated,146,142,56,73
2019,GRI,KS,GREELEY,DYNA-GRO,M60GB31,2690,88,Irrigated,91,88,55,73
2019,GRI,KS,GREELEY,DYNA-GRO,M69GR88,2692,82,Irrigated,85,82,56,92
2019,GRI,KS,GREELEY,GOLDEN ACRES,3960B,2703,79,Irrigated,82,79,56,74
2019,GRI,KS,GREELEY,DYNA-GRO,M59GB57,2759,82,Irrigated,85,82,54,61
2019,GRI,KS,GREELEY,DEKALB,DKS47-07,2863,113,Irrigated,117,113,53,75
2019,GRD,KS,GREELEY,KSU,MN05,3012,125,Dryland,108,11,57,70
2019,GRI,KS,GREELEY,DYNA-GRO,M68GR41,2575,84,Irrigated,86,84,55,86
2019,RND,KS,RENO,DYNA-GRO,M73GR55,2576,145,Dryland,101,10,51,51
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,19007,3006,111,Dryland,96,10,57,68
2019,GRD,KS,GREELEY,ADVANTA,ADV XG9127,2984,110,Dryland,95,10,58,73
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18044,2990,109,Dryland,94,12,56,70
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18057,2991,118,Dryland,101,9,56,67
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18068,2992,106,Dryland,91,14,58,70
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18083,2993,111,Dryland,96,10,59,68
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18084,2994,99,Dryland,85,12,59,69
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18087,2995,99,Dryland,85,12,58,67
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18092,2996,139,Dryland,120,8,57,68
2019,RLD,KS,RILEY,DYNA-GRO,GX17973,2967,130,Dryland,106,12,60,60
2019,RLD,KS,RILEY,DYNA-GRO,M74GB17,2577,108,Dryland,87,13,61,61
2019,RLD,KS,RILEY,DYNA-GRO,GX18395,2968,134,Dryland,108,13,62,62
2019,LBD,KS,LABETTE,ADVANTA,ADV XG397,2985,101,Dryland,111,15,50,55
2019,MTD,KS,MORTON,DYNA-GRO,M74GB17,2577,89,Dryland,90,13,61,61
2019,MTD,KS,MORTON,DEKALB,DKS28-05,2481,94,Dryland,95,12,61,61
2019,LBD,KS,LABETTE,KSU,MN05,3012,110,Dryland,121,15,50,59
2019,LBD,KS,LABETTE,ADVANTA,ADV XG885,2987,97,Dryland,106,16,54,63
2019,MTD,KS,MORTON,ADVANTA,ADV XG885,2987,87,Dryland,88,13,60,60
2019,LBD,KS,LABETTE,ADVANTA,ADV XG224,2986,92,Dryland,101,16,59,60
2019,MTD,KS,MORTON,ALTA,ADV G2275,2905,89,Dryland,90,13,62,62
2019,MTD,KS,MORTON,DEKALB,DKS53-53,2620,91,Dryland,92,13,62,62
2019,MTD,KS,MORTON,ADVANTA,ADV XG255,2982,99,Dryland,100,13,62,62
2019,MTD,KS,MORTON,ADVANTA,ADV XG397,2985,83,Dryland,84,13,63,63
2019,MTD,KS,MORTON,DEKALB,DKS54-07,2956,118,Dryland,119,13,64,64
2019,MTD,KS,MORTON,ADVANTA,ADV XG9127,2984,82,Dryland,83,13,62,62
2019,MTD,KS,MORTON,ADVANTA,ADV XG256,2983,110,Dryland,111,13,62,62
2019,MTD,KS,MORTON,ADVANTA,ADV XG251,2981,62,Dryland,63,13,61,61
2019,MTD,KS,MORTON,ADVANTA,ADV XG141,2980,93,Dryland,94,12,62,62
2019,MTD,KS,MORTON,POLANSKY,5629,2976,101,Dryland,102,12,62,62
2019,MTD,KS,MORTON,POLANSKY,5719,2977,113,Dryland,114,13,63,63
2019,MTD,KS,MORTON,POLANSKY,5519,2975,102,Dryland,103,13,63,63
2019,MTD,KS,MORTON,DYNA-GRO,GX19981,2970,105,Dryland,106,13,63,63
2019,MTD,KS,MORTON,DYNA-GRO,M71GR91,2969,90,Dryland,91,13,63,63
2019,MTD,KS,MORTON,DYNA-GRO,GX18395,2968,101,Dryland,102,13,63,63
2019,MTD,KS,MORTON,DYNA-GRO,GX17973,2967,105,Dryland,106,12,61,61
2019,MTD,KS,MORTON,DYNA-GRO,M62GB77,2966,104,Dryland,104,13,63,63
2019,MTD,KS,MORTON,ALTA,AG1203,2624,95,Dryland,96,13,61,61
2019,GRI,KS,GREELEY,DYNA-GRO,M73GR55,2576,75,Irrigated,77,75,54,91
2019,MTD,KS,MORTON,DEKALB,DKS38-16,2685,109,Dryland,109,13,63,63
2019,MTD,KS,MORTON,DYNA-GRO,M60GB31,2690,102,Dryland,103,13,61,61
2019,RND,KS,RENO,DYNA-GRO,M68GR41,2575,151,Dryland,105,10,55,55
2019,RND,KS,RENO,DYNA-GRO,M60GB88,2574,126,Dryland,88,9,56,56
2019,RND,KS,RENO,ALTA,AG1201,2548,106,Dryland,74,9,55,55
2019,RLD,KS,RILEY,KSU,MN05,3012,124,Dryland,100,12,61,61
2019,RLD,KS,RILEY,ADVANTA,ADV XG885,2987,123,Dryland,100,14,61,61
2019,RLD,KS,RILEY,ADVANTA,ADV XG224,2986,128,Dryland,104,13,62,62
2019,RLD,KS,RILEY,ADVANTA,ADV XG397,2985,120,Dryland,97,14,62,62
2019,RLD,KS,RILEY,ADVANTA,ADV XG9127,2984,100,Dryland,81,13,63,63
2019,RLD,KS,RILEY,ADVANTA,ADV XG255,2982,115,Dryland,93,13,61,61
2019,RLD,KS,RILEY,ADVANTA,ADV XG251,2981,110,Dryland,90,14,63,63
2019,RLD,KS,RILEY,ADVANTA,ADV XG141,2980,110,Dryland,89,13,61,61
2019,RLD,KS,RILEY,GOLDEN ACRES,4880R,2978,140,Dryland,114,13,63,63
2019,RLD,KS,RILEY,DYNA-GRO,GX19981,2970,135,Dryland,110,13,62,62
2019,RLD,KS,RILEY,DYNA-GRO,M71GR91,2969,138,Dryland,112,14,63,63
2019,RLD,KS,RILEY,DEKALB,DKS53-53,2620,132,Dryland,107,13,63,63
2019,RLD,KS,RILEY,ADVANTA,ADV XG256,2983,134,Dryland,109,13,62,62
2019,MTD,KS,MORTON,KSU,MN05,3012,101,Dryland,102,13,61,61
2019,MTD,KS,MORTON,ALTA,ADV XG093,2908,105,Dryland,106,13,62,62
2019,MTD,KS,MORTON,ALTA,ADV G3247,2904,108,Dryland,108,13,62,62
2019,MTD,KS,MORTON,ALTA,ADV G2106,2903,88,Dryland,88,13,63,63
2019,MTD,KS,MORTON,DYNA-GRO,M69GB38,2871,107,Dryland,108,13,62,62
2019,MTD,KS,MORTON,DEKALB,DKS47-07,2863,96,Dryland,97,13,62,62
2019,MTD,KS,MORTON,DEKALB,DKS33-07,2862,96,Dryland,97,13,63,63
2019,MTD,KS,MORTON,DEKALB,DKS45-23,2686,103,Dryland,104,13,63,63
2019,GRI,KS,GREELEY,DYNA-GRO,M68GB18,2868,62,Irrigated,64,62,55,88
2019,GRI,KS,GREELEY,DYNA-GRO,M69GB38,2871,107,Irrigated,111,107,54,73
2019,ELD,KS,ELLIS,ADVANTA,ADV XG141,2980,85,Dryland,81,10,55,55
2019,RND,KS,RENO,DYNA-GRO,M69GB38,2871,142,Dryland,99,10,57,57
2019,THI,KS,THOMAS,ADVANTA,ADV XG885,2987,110,Irrigated,107,14,59,66
2019,THI,KS,THOMAS,ADVANTA,ADV XG397,2985,102,Irrigated,100,14,57,61
2019,RND,KS,RENO,DYNA-GRO,M71GR04,2581,129,Dryland,90,10,56,56
2019,THI,KS,THOMAS,GOLDEN ACRES,2730B,2875,104,Irrigated,101,15,54,53
2019,THI,KS,THOMAS,DYNA-GRO,M69GB38,2871,105,Irrigated,102,14,59,61
2019,THD,KS,THOMAS,ADVANTA,ADV XG256,2983,58,Dryland,93,12,57,78
2019,THD,KS,THOMAS,ADVANTA,ADV XG255,2982,67,Dryland,107,12,55,73
2019,THD,KS,THOMAS,ADVANTA,ADV XG251,2981,33,Dryland,52,12,54,90
2019,THD,KS,THOMAS,ADVANTA,ADV XG141,2980,51,Dryland,81,12,57,72
2019,THD,KS,THOMAS,DYNA-GRO,M57GC29,2979,57,Dryland,92,12,58,68
2019,THD,KS,THOMAS,ARROW SEED,AS262,2974,66,Dryland,106,12,59,68
2019,THD,KS,THOMAS,ARROW SEED,AS292FG,2973,50,Dryland,80,12,55,80
2019,THD,KS,THOMAS,ARROW SEED,AS248FG,2972,57,Dryland,91,12,59,68
2019,THD,KS,THOMAS,ARROW SEED,AS212,2971,60,Dryland,96,11,58,65
2019,THD,KS,THOMAS,DYNA-GRO,M57GB19,2965,69,Dryland,111,11,56,64
2019,THD,KS,THOMAS,DYNA-GRO,M54GR24,2964,63,Dryland,100,12,58,64
2019,THD,KS,THOMAS,DYNA-GRO,M59GB94,2963,69,Dryland,110,11,54,66
2019,THD,KS,THOMAS,DYNA-GRO,GX17912,2962,61,Dryland,98,11,56,60
2019,THD,KS,THOMAS,DYNA-GRO,GX18919,2961,60,Dryland,96,11,56,61
2019,THD,KS,THOMAS,DYNA-GRO,GX19129,2960,58,Dryland,93,12,58,66
2019,THD,KS,THOMAS,ADVANTA,ADV XG9127,2984,55,Dryland,89,12,57,75
2019,THI,KS,THOMAS,GOLDEN ACRES,2840B,2874,108,Irrigated,105,14,60,57
2019,THD,KS,THOMAS,KSU,MN05,3012,65,Dryland,104,11,55,71
2019,THI,KS,THOMAS,DYNA-GRO,M73GR55,2576,121,Irrigated,118,14,59,67
2019,RND,KS,RENO,DYNA-GRO,M68GB18,2868,165,Dryland,115,9,57,57
2019,THI,KS,THOMAS,DYNA-GRO,M68GB18,2868,114,Irrigated,110,14,60,67
2019,RND,KS,RENO,DEKALB,DKS47-07,2863,146,Dryland,102,9,60,60
2019,RND,KS,RENO,SORGHUM PARTNERS,SP 74C40,2757,137,Dryland,95,12,57,57
2019,THI,KS,THOMAS,ARROW SEED,AS248FG,2972,90,Irrigated,87,14,58,61
2019,THI,KS,THOMAS,ARROW SEED,AS212,2971,89,Irrigated,87,14,58,54
2019,THI,KS,THOMAS,DYNA-GRO,GX19981,2970,116,Irrigated,113,14,60,62
2019,THI,KS,THOMAS,DYNA-GRO,M71GR91,2969,95,Irrigated,93,14,61,63
2019,THI,KS,THOMAS,DYNA-GRO,GX18395,2968,97,Irrigated,95,14,60,61
2019,THI,KS,THOMAS,DYNA-GRO,GX17973,2967,116,Irrigated,113,14,56,61
2019,THI,KS,THOMAS,DYNA-GRO,M62GB77,2966,113,Irrigated,110,14,57,59
2019,THI,KS,THOMAS,DYNA-GRO,M57GB19,2965,97,Irrigated,95,15,57,54
2019,THI,KS,THOMAS,DYNA-GRO,M54GR24,2964,89,Irrigated,87,15,57,55
2019,THI,KS,THOMAS,DEKALB,DKS54-07,2956,96,Irrigated,94,14,62,63
2019,THI,KS,THOMAS,ALTA,ADV XG093,2908,112,Irrigated,109,14,60,61
2019,THI,KS,THOMAS,ALTA,ADV G2275,2905,107,Irrigated,104,14,61,61
2019,THI,KS,THOMAS,DYNA-GRO,M57GC29,2979,65,Irrigated,63,14,58,56
2019,THI,KS,THOMAS,ALTA,ADV G3247,2904,114,Irrigated,111,14,60,62
2019,THI,KS,THOMAS,ADVANTA,ADV XG251,2981,110,Irrigated,107,14,56,70
2019,THI,KS,THOMAS,ADVANTA,ADV XG224,2986,108,Irrigated,105,15,59,62
2019,RND,KS,RENO,ALTA,AG1203,2624,155,Dryland,108,9,57,57
2019,RND,KS,RENO,S&W SEED,CHR2042,2680,144,Dryland,101,10,57,57
2019,RND,KS,RENO,DEKALB,DKS38-16,2685,143,Dryland,100,10,54,54
2019,RND,KS,RENO,DEKALB,DKS45-23,2686,145,Dryland,101,11,55,55
2019,RND,KS,RENO,DYNA-GRO,M60GB31,2690,165,Dryland,115,8,54,54
2019,RND,KS,RENO,DYNA-GRO,M69GR88,2692,152,Dryland,106,9,53,53
2019,RND,KS,RENO,SORGHUM PARTNERS,SP 68M57,2715,141,Dryland,98,8,55,55
2019,RND,KS,RENO,ALTA,ADV G1150,2755,116,Dryland,81,11,56,56
2019,RND,KS,RENO,SORGHUM PARTNERS,SP7715,2756,156,Dryland,109,10,55,55
2019,RND,KS,RENO,DEKALB,DKS33-07,2862,131,Dryland,91,10,54,54
2019,THI,KS,THOMAS,ARROW SEED,AS292FG,2973,101,Irrigated,99,14,56,66
2019,THI,KS,THOMAS,DEKALB,DKS47-07,2863,125,Irrigated,122,14,57,61
2019,THI,KS,THOMAS,GOLDEN ACRES,3960B,2703,109,Irrigated,106,14,56,61
2019,ELD,KS,ELLIS,ADVANTA,ADV XG9127,2984,92,Dryland,88,11,54,54
2019,ELD,KS,ELLIS,ADVANTA,ADV XG256,2983,107,Dryland,103,12,57,57
2019,GRD,KS,GREELEY,GAYLAND WARD SEED,18290,3004,136,Dryland,118,8,58,67
2019,ELD,KS,ELLIS,ADVANTA,ADV XG255,2982,127,Dryland,121,9,53,53
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,19007,3006,74,Dryland,71,11,54,54
2019,ELD,KS,ELLIS,ADVANTA,ADV XG251,2981,93,Dryland,89,12,52,52
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,19014,3007,70,Dryland,67,11,54,54
2019,ELD,KS,ELLIS,KSU,MN05,3012,120,Dryland,114,10,54,54
2019,FND,KS,FINNEY,GOLDEN ACRES,2620C,2876,75,Dryland,86,12,55,55
2019,FND,KS,FINNEY,GOLDEN ACRES,2730B,2875,84,Dryland,97,11,55,55
2019,FND,KS,FINNEY,GOLDEN ACRES,2840B,2874,92,Dryland,106,12,58,58
2019,FND,KS,FINNEY,DYNA-GRO,M69GB38,2871,97,Dryland,111,10,57,57
2019,FND,KS,FINNEY,DEKALB,DKS33-07,2862,111,Dryland,128,10,56,56
2019,FND,KS,FINNEY,DYNA-GRO,M59GB57,2759,63,Dryland,73,11,54,54
2019,FND,KS,FINNEY,SORGHUM PARTNERS,SP 25C10,2758,29,Dryland,33,6,50,50
2019,FND,KS,FINNEY,ALTA,ADV G1150,2755,93,Dryland,108,11,57,57
2019,FND,KS,FINNEY,SORGHUM PARTNERS,SP 31A15,2717,75,Dryland,87,9,53,53
2019,FND,KS,FINNEY,SORGHUM PARTNERS,SP 68M57,2715,93,Dryland,107,11,57,57
2019,FND,KS,FINNEY,DYNA-GRO,M60GB31,2690,113,Dryland,131,10,58,58
2019,FND,KS,FINNEY,DEKALB,DKS45-23,2686,112,Dryland,129,10,55,55
2019,FND,KS,FINNEY,DEKALB,DKS38-16,2685,111,Dryland,128,12,60,60
2019,FND,KS,FINNEY,ALTA,AG1203,2624,115,Dryland,133,10,56,56
2019,FND,KS,FINNEY,DYNA-GRO,M74GB17,2577,71,Dryland,82,13,55,55
2019,FND,KS,FINNEY,ALTA,AG1201,2548,81,Dryland,94,9,55,55
2019,FND,KS,FINNEY,DEKALB,DKS28-05,2481,56,Dryland,65,9,52,52
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18044,2990,103,Dryland,98,10,54,54
2019,THI,KS,THOMAS,DYNA-GRO,M59GB57,2759,90,Irrigated,87,14,53,54
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18057,2991,73,Dryland,70,12,54,54
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18083,2993,111,Dryland,106,10,55,55
2019,THI,KS,THOMAS,DYNA-GRO,M69GR88,2692,96,Irrigated,93,14,57,61
2019,THI,KS,THOMAS,DYNA-GRO,M60GB31,2690,99,Irrigated,97,13,58,60
2019,THI,KS,THOMAS,DEKALB,DKS45-23,2686,89,Irrigated,87,14,59,61
2019,THI,KS,THOMAS,DEKALB,DKS38-16,2685,110,Irrigated,107,13,60,58
2019,THI,KS,THOMAS,BLUE RIVER HYBRIDS,76WT4,2679,94,Irrigated,91,14,59,67
2019,THI,KS,THOMAS,BLUE RIVER HYBRIDS,63WT6,2677,91,Irrigated,88,14,59,61
2019,THI,KS,THOMAS,BLUE RIVER HYBRIDS,63C5,2675,101,Irrigated,98,14,57,61
2019,THI,KS,THOMAS,ALTA,AG1203,2624,92,Irrigated,90,14,57,62
2019,THI,KS,THOMAS,DEKALB,DKS53-53,2620,126,Irrigated,123,14,58,61
2019,THI,KS,THOMAS,DYNA-GRO,M71GR04,2581,121,Irrigated,118,14,58,67
2019,THI,KS,THOMAS,DYNA-GRO,M74GB17,2577,99,Irrigated,96,14,58,63
2019,THI,KS,THOMAS,DYNA-GRO,M68GR41,2575,104,Irrigated,101,14,57,62
2019,GRD,KS,GREELEY,ADVANTA,ADV XG255,2982,123,Dryland,106,8,55,82
2019,GRI,KS,GREELEY,DYNA-GRO,M74GB17,2577,79,Irrigated,82,79,55,78
2019,GRD,KS,GREELEY,ADVANTA,ADV XG141,2980,108,Dryland,93,10,58,69
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18291,3005,102,Dryland,97,12,57,57
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18290,3004,108,Dryland,104,9,53,53
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18274,3003,111,Dryland,106,10,56,56
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18273,3002,100,Dryland,96,9,52,52
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18100,3000,82,Dryland,78,11,56,56
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18099,2999,98,Dryland,94,11,57,57
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18094,2998,91,Dryland,87,11,54,54
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18092,2996,123,Dryland,117,10,55,55
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18087,2995,90,Dryland,86,10,54,54
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18084,2994,84,Dryland,80,11,55,55
2019,ELD,KS,ELLIS,GAYLAND WARD SEED,18068,2992,84,Dryland,80,12,56,56
2019,THI,KS,THOMAS,ARROW SEED,AS262,2974,95,Irrigated,93,14,59,61
2019,THI,KS,THOMAS,GOLDEN ACRES,4880R,2978,84,Irrigated,82,14,60,61
2019,THD,KS,THOMAS,SORGHUM PARTNERS,SP 43M80,2957,67,Dryland,108,11,57,65
2019,GRI,KS,GREELEY,DYNA-GRO,GX18395,2968,103,Irrigated,106,103,55,72
2019,GRI,KS,GREELEY,DYNA-GRO,M71GR91,2969,116,Irrigated,120,116,56,80
2019,GRI,KS,GREELEY,DYNA-GRO,GX19981,2970,93,Irrigated,96,93,58,77
2019,GRI,KS,GREELEY,GOLDEN ACRES,4880R,2978,105,Irrigated,108,105,56,79
2019,GRI,KS,GREELEY,DYNA-GRO,M57GC29,2979,82,Irrigated,85,82,55,65
2019,GRI,KS,GREELEY,ADVANTA,ADV XG251,2981,102,Irrigated,105,102,54,98
2019,GRI,KS,GREELEY,ADVANTA,ADV XG224,2986,141,Irrigated,145,141,57,77
2019,RND,KS,RENO,DYNA-GRO,M74GB17,2577,123,Dryland,86,9,57,57
2019,THI,KS,THOMAS,DYNA-GRO,M60GB88,2574,122,Irrigated,119,14,57,59
2019,RND,KS,RENO,DEKALB,DKS53-53,2620,177,Dryland,124,9,57,57
2019,RNI,KS,RENO,GOLDEN ACRES,4880R,2978,155,Irrigated,111,15,59,59
2019,RNI,KS,RENO,DYNA-GRO,GX19981,2970,141,Irrigated,101,14,60,60
2019,RNI,KS,RENO,DYNA-GRO,M71GR91,2969,143,Irrigated,101,15,60,60
2019,RNI,KS,RENO,DYNA-GRO,GX18395,2968,151,Irrigated,108,13,56,56
2019,RNI,KS,RENO,DYNA-GRO,GX17973,2967,148,Irrigated,105,14,57,57
2019,RNI,KS,RENO,DYNA-GRO,M62GB77,2966,133,Irrigated,95,12,58,58
2019,RNI,KS,RENO,ADVANTA,ADV XG251,2981,138,Irrigated,98,12,58,58
2019,RNI,KS,RENO,S&W SEED,SWGS3183,2959,113,Irrigated,80,17,54,54
2019,RNI,KS,RENO,SORGHUM PARTNERS,SP 43M80,2957,102,Irrigated,73,18,52,52
2019,RNI,KS,RENO,DEKALB,DKS54-07,2956,142,Irrigated,101,13,59,59
2019,RNI,KS,RENO,ALTA,ADV XG093,2908,143,Irrigated,102,14,54,54
2019,RNI,KS,RENO,ALTA,ADV G2275,2905,113,Irrigated,80,16,57,57
2019,RNI,KS,RENO,ALTA,ADV G3247,2904,147,Irrigated,104,14,58,58
2019,RNI,KS,RENO,S&W SEED,CHR0395,2877,154,Irrigated,109,12,58,58
2019,RNI,KS,RENO,SORGHUM PARTNERS,SP 74M21,2958,158,Irrigated,112,13,56,56
2019,GRI,KS,GREELEY,DYNA-GRO,GX17973,2967,100,Irrigated,103,100,54,75
2019,RNI,KS,RENO,ADVANTA,ADV XG397,2985,130,Irrigated,92,11,56,56
2019,GRI,KS,GREELEY,DYNA-GRO,M62GB77,2966,109,Irrigated,113,109,55,67
2019,GRI,KS,GREELEY,DYNA-GRO,M54GR24,2964,109,Irrigated,112,109,54,64
2019,GRI,KS,GREELEY,S&W SEED,CHR0395,2877,96,Irrigated,99,96,56,72
2019,LBD,KS,LABETTE,DYNA-GRO,M60GB88,2574,83,Dryland,92,14,50,55
2019,LBD,KS,LABETTE,DYNA-GRO,M74GB17,2577,78,Dryland,86,15,52,57
2019,LBD,KS,LABETTE,ALTA,AG1203,2624,76,Dryland,84,15,50,56
2019,LBD,KS,LABETTE,DYNA-GRO,M60GB31,2690,83,Dryland,92,15,50,55
2019,LBD,KS,LABETTE,DYNA-GRO,M69GB38,2871,94,Dryland,104,16,54,56
2019,LBD,KS,LABETTE,ALTA,ADV G2106,2903,79,Dryland,87,15,50,50
2019,LBD,KS,LABETTE,ALTA,ADV G2275,2905,113,Dryland,124,16,55,57
2019,LBD,KS,LABETTE,ALTA,ADV XG093,2908,98,Dryland,107,16,51,59
2019,LBD,KS,LABETTE,DYNA-GRO,M62GB77,2966,85,Dryland,93,14,50,51
2019,LBD,KS,LABETTE,DYNA-GRO,GX17973,2967,94,Dryland,103,15,62,57
2019,LBD,KS,LABETTE,DYNA-GRO,GX18395,2968,70,Dryland,77,15,50,56
2019,LBD,KS,LABETTE,DYNA-GRO,M71GR91,2969,92,Dryland,101,15,50,58
2019,LBD,KS,LABETTE,DYNA-GRO,GX19981,2970,103,Dryland,113,15,54,58
2019,LBD,KS,LABETTE,ADVANTA,ADV XG141,2980,97,Dryland,107,15,51,56
2019,LBD,KS,LABETTE,ADVANTA,ADV XG251,2981,86,Dryland,94,15,56,61
2019,GRI,KS,GREELEY,KSU,MN05,3012,131,Irrigated,136,131,54,70
2019,GRI,KS,GREELEY,GOLDEN ACRES,2840B,2874,111,Irrigated,115,111,58,63
2019,GRI,KS,GREELEY,ADVANTA,ADV XG885,2987,97,Irrigated,100,97,53,82
2019,GRI,KS,GREELEY,ADVANTA,ADV XG397,2985,82,Irrigated,85,82,54,78
2019,GRI,KS,GREELEY,ALTA,ADV G3247,2904,56,Irrigated,58,56,58,81
2019,GRI,KS,GREELEY,ALTA,ADV G2275,2905,85,Irrigated,88,85,55,79
2019,GRI,KS,GREELEY,ALTA,ADV XG093,2908,74,Irrigated,76,74,55,81
2019,GRI,KS,GREELEY,DEKALB,DKS54-07,2956,114,Irrigated,118,114,57,80
2019,GRI,KS,GREELEY,S&W SEED,SWGS3183,2959,108,Irrigated,112,108,56,66
2019,GRI,KS,GREELEY,DYNA-GRO,M57GB19,2965,55,Irrigated,57,55,57,74
2019,RNI,KS,RENO,ADVANTA,ADV XG224,2986,146,Irrigated,104,15,57,57
2019,RNI,KS,RENO,ADVANTA,ADV XG885,2987,102,Irrigated,73,18,56,56
2019,THD,KS,THOMAS,GOLDEN ACRES,2620C,2876,64,Dryland,103,12,58,63
2019,RND,KS,RENO,ALTA,ADV G2106,2903,132,Dryland,92,9,53,53
2019,RND,KS,RENO,S&W SEED,CHR0395,2877,160,Dryland,112,9,54,54
2019,GRD,KS,GREELEY,ADVANTA,ADV XG256,2983,117,Dryland,101,13,58,72
2019,RND,KS,RENO,POLANSKY,5629,2976,145,Dryland,101,12,52,52
2019,THD,KS,THOMAS,ALTA,ADV G2106,2903,65,Dryland,104,12,55,66
2019,RND,KS,RENO,POLANSKY,5719,2977,150,Dryland,105,11,56,56
2019,RND,KS,RENO,KSU,MN05,3012,164,Dryland,115,8,52,52
2019,RNI,KS,RENO,SORGHUM PARTNERS,SP 74C40,2757,126,Irrigated,89,20,56,56
2019,RNI,KS,RENO,SORGHUM PARTNERS,SP7715,2756,146,Irrigated,104,14,58,58
2019,RNI,KS,RENO,SORGHUM PARTNERS,SP 68M57,2715,140,Irrigated,99,13,56,56
2019,RNI,KS,RENO,GOLDEN ACRES,3960B,2703,142,Irrigated,101,13,57,57
2019,RNI,KS,RENO,DYNA-GRO,M69GR88,2692,140,Irrigated,100,12,55,55
2019,RNI,KS,RENO,DYNA-GRO,M60GB31,2690,131,Irrigated,93,12,57,57
2019,RNI,KS,RENO,DEKALB,DKS45-23,2686,143,Irrigated,102,11,57,57
2019,RNI,KS,RENO,DEKALB,DKS38-16,2685,144,Irrigated,103,13,57,57
2019,RNI,KS,RENO,S&W SEED,CHR2042,2680,156,Irrigated,111,13,57,57
2019,RNI,KS,RENO,ALTA,AG1203,2624,149,Irrigated,106,11,57,57
2019,RNI,KS,RENO,DEKALB,DKS53-53,2620,149,Irrigated,106,11,54,54
2019,RNI,KS,RENO,DYNA-GRO,M71GR04,2581,165,Irrigated,118,12,61,61
2019,RNI,KS,RENO,DYNA-GRO,M74GB17,2577,129,Irrigated,92,13,56,56
2019,RNI,KS,RENO,DYNA-GRO,M73GR55,2576,117,Irrigated,83,14,57,57
2019,RNI,KS,RENO,DYNA-GRO,M68GR41,2575,151,Irrigated,107,12,57,57
2019,RND,KS,RENO,ADVANTA,ADV XG9127,2984,106,Dryland,74,9,57,57
2019,THD,KS,THOMAS,ALTA,ADV G2275,2905,59,Dryland,94,12,58,71
2019,THD,KS,THOMAS,ALTA,ADV XG629,2906,55,Dryland,89,12,58,66
